,mass,ctau_for_eps10em2,ctau_for_eps10em4,ctau_for_eps10em6,ctau_for_eps10em8,br_zdtosm
2629,26510,4.004955971716929e-12,4.004955971716928e-08,0.0004004955971716928,4.004955971716928,0.1412820020984385
2630,26520,4.003317102807246e-12,4.003317102807247e-08,0.0004003317102807247,4.003317102807246,0.14127824999904254
2631,26530,4.00167945288471e-12,4.001679452884711e-08,0.00040016794528847097,4.0016794528847095,0.14127449785902144
2632,26540,4.0000430205535986e-12,4.0000430205535985e-08,0.00040000430205536003,4.000043020553599,0.14127074567811446
2633,26550,3.998407804420275e-12,3.9984078044202746e-08,0.00039984078044202757,3.998407804420274,0.14126699345606067
2634,26560,3.9967738030932e-12,3.9967738030932e-08,0.00039967738030932004,3.9967738030932005,0.1412632411925991
2635,26570,3.995141015182904e-12,3.9951410151829024e-08,0.0003995141015182903,3.995141015182903,0.14125948888746845
2636,26580,3.993509439301995e-12,3.993509439301996e-08,0.0003993509439301996,3.993509439301997,0.1412557365404074
2637,26590,3.991879074065166e-12,3.991879074065165e-08,0.00039918790740651653,3.9918790740651655,0.14125198415115447
2638,26600,3.990249918089174e-12,3.9902499180891733e-08,0.0003990249918089172,3.9902499180891726,0.14124823171944806
2639,26610,3.988620591203621e-12,3.98862059120362e-08,0.000398862059120362,3.98862059120362,0.14124443041955076
2640,26620,3.9869924720174625e-12,3.986992472017464e-08,0.0003986992472017464,3.986992472017464,0.14124062908189855
2641,26630,3.9853655591522986e-12,3.9853655591522984e-08,0.0003985365559152298,3.9853655591522985,0.14123682770622906
2642,26640,3.983739851231791e-12,3.983739851231791e-08,0.0003983739851231791,3.983739851231791,0.14123302629228
2643,26650,3.982115346881647e-12,3.982115346881647e-08,0.00039821153468816477,3.9821153468816473,0.14122922483978873
2644,26660,3.980492044729633e-12,3.980492044729634e-08,0.0003980492044729634,3.9804920447296337,0.14122542334849247
2645,26670,3.978869943405551e-12,3.9788699434055496e-08,0.0003978869943405551,3.978869943405551,0.14122162181812847
2646,26680,3.977249041541248e-12,3.97724904154125e-08,0.00039772490415412496,3.9772490415412496,0.1412178202484336
2647,26690,3.9756293377706154e-12,3.975629337770615e-08,0.00039756293377706155,3.975629337770615,0.1412140186391447
2648,26700,3.974010830729557e-12,3.9740108307295565e-08,0.00039740108307295566,3.9740108307295565,0.14121021698999844
2649,26710,3.972393519056027e-12,3.972393519056027e-08,0.00039723935190560266,3.972393519056027,0.14120641530073125
2650,26720,3.97077740139e-12,3.97077740139e-08,0.000397077740139,3.97077740139,0.14120261357107952
2651,26730,3.969162476373463e-12,3.9691624763734624e-08,0.00039691624763734637,3.969162476373464,0.1411988118007794
2652,26740,3.967548742650436e-12,3.967548742650435e-08,0.0003967548742650436,3.967548742650436,0.14119500998956694
2653,26750,3.965936198866939e-12,3.96593619886694e-08,0.000396593619886694,3.965936198866941,0.14119120813717795
2654,26760,3.9643248436710115e-12,3.9643248436710116e-08,0.000396432484367101,3.9643248436710112,0.1411874062433481
2655,26770,3.9627146757126986e-12,3.962714675712698e-08,0.0003962714675712698,3.9627146757126974,0.14118360430781304
2656,26780,3.961105693644045e-12,3.961105693644045e-08,0.0003961105693644045,3.961105693644044,0.14117980233030805
2657,26790,3.959497896119093e-12,3.959497896119095e-08,0.00039594978961190937,3.9594978961190943,0.14117600031056834
2658,26800,3.95789128179389e-12,3.9578912817938906e-08,0.00039578912817938905,3.95789128179389,0.14117219824832908
2659,26810,3.956284468609185e-12,3.9562844686091855e-08,0.00039562844686091836,3.956284468609185,0.14116834687649954
2660,26820,3.954678837137331e-12,3.9546788371373306e-08,0.0003954678837137331,3.954678837137331,0.14116449546698204
2661,26830,3.953074386039013e-12,3.9530743860390113e-08,0.00039530743860390115,3.953074386039012,0.14116064401951098
2662,26840,3.951471113976892e-12,3.9514711139768924e-08,0.0003951471113976893,3.951471113976893,0.14115679253382069
2663,26850,3.94986901961561e-12,3.94986901961561e-08,0.0003949869019615611,3.9498690196156105,0.1411529410096452
2664,26860,3.948268101621784e-12,3.948268101621784e-08,0.00039482681016217837,3.9482681016217853,0.14114908944671858
2665,26870,3.946668358664001e-12,3.946668358664001e-08,0.0003946668358664001,3.9466683586640015,0.1411452378447745
2666,26880,3.94506978941282e-12,3.94506978941282e-08,0.00039450697894128197,3.94506978941282,0.14114138620354666
2667,26890,3.943472392540758e-12,3.9434723925407585e-08,0.00039434723925407583,3.9434723925407584,0.14113753452276853
2668,26900,3.941876166722295e-12,3.9418761667222944e-08,0.00039418761667222966,3.941876166722296,0.1411336828021734
2669,26910,3.940281110633869e-12,3.9402811106338695e-08,0.000394028111063387,3.94028111063387,0.14112983104149435
2670,26920,3.938687222953873e-12,3.9386872229538735e-08,0.0003938687222953873,3.9386872229538734,0.14112597924046452
2671,26930,3.9370945023626406e-12,3.937094502362641e-08,0.00039370945023626413,3.937094502362641,0.1411221273988166
2672,26940,3.9355029475424626e-12,3.935502947542463e-08,0.0003935502947542464,3.935502947542463,0.14111827551628325
2673,26950,3.933912557177572e-12,3.933912557177572e-08,0.0003933912557177572,3.9339125571775706,0.14111442359259702
2674,26960,3.932323329954121e-12,3.932323329954121e-08,0.0003932323329954121,3.9323233299541207,0.14111057162749016
2675,26970,3.930735264560221e-12,3.9307352645602215e-08,0.0003930735264560223,3.9307352645602234,0.1411067196206948
2676,26980,3.9291483596859044e-12,3.9291483596859036e-08,0.0003929148359685905,3.929148359685904,0.14110286757194299
2677,26990,3.927562614023128e-12,3.927562614023128e-08,0.0003927562614023129,3.927562614023129,0.14109901548096662
2678,27000,3.925978026265781e-12,3.9259780262657815e-08,0.00039259780262657816,3.9259780262657817,0.14109516334749722
2679,27010,3.924392820353376e-12,3.924392820353376e-08,0.0003924392820353376,3.924392820353377,0.14109124736456036
2680,27020,3.922808771269531e-12,3.922808771269531e-08,0.0003922808771269532,3.9228087712695316,0.14108733134561946
2681,27030,3.921225877712199e-12,3.921225877712199e-08,0.00039212258777121984,3.9212258777121987,0.1410834152904054
2682,27040,3.9196441383812434e-12,3.919644138381244e-08,0.00039196441383812454,3.9196441383812446,0.14107949919864904
2683,27050,3.9180635519784436e-12,3.918063551978443e-08,0.00039180635519784447,3.918063551978444,0.141075583070081
2684,27060,3.916484117207471e-12,3.9164841172074716e-08,0.0003916484117207473,3.916484117207472,0.14107166690443174
2685,27070,3.914905832773916e-12,3.9149058327739163e-08,0.0003914905832773917,3.9149058327739166,0.14106775070143165
2686,27080,3.913328697385252e-12,3.913328697385252e-08,0.00039133286973852527,3.9133286973852526,0.14106383446081086
2687,27090,3.911752709750854e-12,3.911752709750855e-08,0.00039117527097508537,3.9117527097508544,0.14105991818229924
2688,27100,3.9101778685819914e-12,3.910177868581991e-08,0.0003910177868581991,3.9101778685819912,0.14105600186562667
2689,27110,3.9086041725918096e-12,3.908604172591811e-08,0.00039086041725918107,3.9086041725918106,0.14105208551052276
2690,27120,3.907031620495354e-12,3.907031620495353e-08,0.00039070316204953536,3.9070316204953532,0.14104816911671697
2691,27130,3.905460211009544e-12,3.9054602110095443e-08,0.0003905460211009544,3.905460211009544,0.14104425268393864
2692,27140,3.9038899428531714e-12,3.9038899428531717e-08,0.00039038899428531714,3.903889942853172,0.14104033621191692
2693,27150,3.902320814746904e-12,3.902320814746903e-08,0.0003902320814746904,3.9023208147469033,0.14103641970038067
2694,27160,3.900752825413285e-12,3.900752825413285e-08,0.00039007528254132853,3.900752825413285,0.1410325031490587
2695,27170,3.899185973576724e-12,3.8991859735767236e-08,0.0003899185973576725,3.899185973576724,0.1410285865576797
2696,27180,3.897620257963486e-12,3.897620257963487e-08,0.0003897620257963487,3.8976202579634864,0.14102466992597207
2697,27190,3.896055677301707e-12,3.896055677301706e-08,0.0003896055677301707,3.8960556773017063,0.14102075325366406
2698,27200,3.894492230321368e-12,3.894492230321368e-08,0.00038944922303213686,3.8944922303213687,0.14101683654048378
2699,27210,3.892928530548919e-12,3.892928530548919e-08,0.0003892928530548918,3.892928530548919,0.1410128696101064
2700,27220,3.89136596311237e-12,3.89136596311237e-08,0.000389136596311237,3.8913659631123703,0.14100890264392288
2701,27230,3.889804526745954e-12,3.8898045267459533e-08,0.0003889804526745954,3.8898045267459533,0.14100493564166064
2702,27240,3.888244220185756e-12,3.888244220185756e-08,0.0003888244220185757,3.888244220185757,0.14100096860304695
2703,27250,3.886685042169701e-12,3.886685042169701e-08,0.00038866850421697015,3.8866850421697015,0.14099700152780895
2704,27260,3.885126991437552e-12,3.885126991437551e-08,0.00038851269914375513,3.8851269914375512,0.14099303441567348
2705,27270,3.883570066730899e-12,3.8835700667308995e-08,0.00038835700667309,3.8835700667308997,0.14098906726636734
2706,27280,3.882014266793176e-12,3.8820142667931747e-08,0.0003882014266793176,3.882014266793176,0.14098510007961712
2707,27290,3.880459590369641e-12,3.880459590369641e-08,0.0003880459590369641,3.8804595903696417,0.14098113285514918
2708,27300,3.878906036207363e-12,3.8789060362073633e-08,0.0003878906036207364,3.878906036207365,0.14097716559268975
2709,27310,3.877353603055256e-12,3.877353603055257e-08,0.00038773536030552565,3.8773536030552567,0.14097319829196492
2710,27320,3.875802289664033e-12,3.875802289664033e-08,0.00038758022896640335,3.875802289664033,0.1409692309527005
2711,27330,3.874252094786229e-12,3.8742520947862284e-08,0.00038742520947862287,3.874252094786229,0.14096526357462227
2712,27340,3.872703017176191e-12,3.872703017176191e-08,0.00038727030171761915,3.8727030171761903,0.14096129615745573
2713,27350,3.871155055590069e-12,3.871155055590069e-08,0.00038711550555900687,3.871155055590069,0.14095732870092625
2714,27360,3.8696082087858224e-12,3.869608208785822e-08,0.00038696082087858217,3.8696082087858223,0.14095336120475893
2715,27370,3.868062475523209e-12,3.86806247552321e-08,0.000386806247552321,3.8680624755232103,0.1409493936686789
2716,27380,3.866517854563789e-12,3.8665178545637885e-08,0.0003866517854563789,3.8665178545637895,0.1409454260924109
2717,27390,3.864974344670908e-12,3.864974344670908e-08,0.00038649743446709085,3.8649743446709084,0.1409414584756796
2718,27400,3.863431944609711e-12,3.863431944609712e-08,0.0003863431944609712,3.863431944609712,0.14093749081820944
2719,27410,3.86188926555138e-12,3.86188926555138e-08,0.0003861889265551381,3.86188926555138,0.140933472481637
2720,27420,3.860347695046266e-12,3.8603476950462656e-08,0.0003860347695046267,3.8603476950462654,0.140929454109513
2721,27430,3.8588072318635794e-12,3.8588072318635786e-08,0.00038588072318635787,3.8588072318635804,0.14092543570156113
2722,27440,3.857267874774315e-12,3.8572678747743163e-08,0.00038572678747743154,3.857267874774315,0.1409214172575051
2723,27450,3.855729622551239e-12,3.855729622551239e-08,0.0003855729622551239,3.855729622551239,0.14091739877706833
2724,27460,3.854192473968891e-12,3.85419247396889e-08,0.00038541924739688907,3.854192473968892,0.14091338025997396
2725,27470,3.8526564278035875e-12,3.852656427803587e-08,0.0003852656427803587,3.852656427803587,0.1409093617059452
2726,27480,3.8511214828334015e-12,3.8511214828334015e-08,0.0003851121482833402,3.8511214828334017,0.14090534311470487
2727,27490,3.849587637838185e-12,3.8495876378381836e-08,0.0003849587637838185,3.8495876378381846,0.1409013244859757
2728,27500,3.8480548915995325e-12,3.848054891599533e-08,0.0003848054891599533,3.848054891599532,0.14089730581948026
2729,27510,3.846523242900813e-12,3.8465232429008134e-08,0.0003846523242900813,3.8465232429008127,0.1408932871149408
2730,27520,3.844992690527139e-12,3.844992690527138e-08,0.0003844992690527138,3.844992690527138,0.14088926837207968
2731,27530,3.843463233265375e-12,3.843463233265376e-08,0.0003843463233265376,3.843463233265376,0.14088524959061874
2732,27540,3.841934869904141e-12,3.841934869904141e-08,0.00038419348699041404,3.841934869904141,0.14088123077027986
2733,27550,3.84040759923379e-12,3.8404075992337914e-08,0.00038404075992337904,3.84040759923379,0.1408772119107847
2734,27560,3.83888142004643e-12,3.8388814200464304e-08,0.0003838881420046429,3.8388814200464303,0.14087319301185466
2735,27570,3.837356331135896e-12,3.837356331135896e-08,0.0003837356331135896,3.837356331135896,0.14086917407321106
2736,27580,3.835832331297759e-12,3.835832331297758e-08,0.0003835832331297759,3.8358323312977594,0.14086515509457495
2737,27590,3.834309419329332e-12,3.8343094193293334e-08,0.0003834309419329332,3.8343094193293332,0.1408611360756673
2738,27600,3.8327875940296435e-12,3.832787594029645e-08,0.00038327875940296437,3.832787594029644,0.14085711701620882
2739,27610,3.831265464068429e-12,3.831265464068429e-08,0.00038312654640684286,3.8312654640684287,0.14085304680899635
2740,27620,3.829744419562284e-12,3.829744419562285e-08,0.00038297444195622835,3.829744419562284,0.14084897656654424
2741,27630,3.828224459314147e-12,3.8282244593141475e-08,0.0003828224459314148,3.8282244593141472,0.14084490628857235
2742,27640,3.8267055821286605e-12,3.8267055821286615e-08,0.00038267055821286617,3.8267055821286617,0.14084083597480065
2743,27650,3.825187786812192e-12,3.825187786812192e-08,0.0003825187786812192,3.8251877868121915,0.1408367656249487
2744,27660,3.823671072172811e-12,3.823671072172812e-08,0.0003823671072172812,3.8236710721728113,0.14083269523873598
2745,27670,3.822155437020303e-12,3.8221554370203035e-08,0.00038221554370203043,3.822155437020304,0.14082862481588182
2746,27680,3.8206408801661536e-12,3.820640880166153e-08,0.00038206408801661536,3.8206408801661538,0.1408245543561053
2747,27690,3.819127400423563e-12,3.819127400423563e-08,0.0003819127400423564,3.819127400423564,0.14082048385912532
2748,27700,3.8176149966074164e-12,3.817614996607417e-08,0.0003817614996607416,3.817614996607417,0.1408164133246607
2749,27710,3.8161036675343e-12,3.8161036675343e-08,0.00038161036675343014,3.8161036675343007,0.14081234275242985
2750,27720,3.814593412022504e-12,3.814593412022503e-08,0.00038145934120225027,3.814593412022504,0.14080827214215125
2751,27730,3.813084228891992e-12,3.813084228891992e-08,0.0003813084228891991,3.8130842288919915,0.14080420149354295
2752,27740,3.811576116964422e-12,3.811576116964422e-08,0.00038115761169644233,3.811576116964423,0.14080013080632311
2753,27750,3.81006907506314e-12,3.810069075063141e-08,0.000381006907506314,3.810069075063141,0.14079606008020945
2754,27760,3.8085631020131705e-12,3.8085631020131716e-08,0.00038085631020131716,3.808563102013172,0.1407919893149196
2755,27770,3.807058196641215e-12,3.807058196641216e-08,0.00038070581966412163,3.807058196641216,0.140787918510171
2756,27780,3.805554357775652e-12,3.805554357775653e-08,0.00038055543577756516,3.805554357775653,0.14078384766568086
2757,27790,3.8040515842465305e-12,3.80405158424653e-08,0.000380405158424653,3.804051584246531,0.14077977678116635
2758,27800,3.8025498748855665e-12,3.802549874885567e-08,0.00038025498748855665,3.802549874885566,0.14077570585634425
2759,27810,3.8010478357147885e-12,3.8010478357147876e-08,0.0003801047835714788,3.8010478357147877,0.14077158330824446
2760,27820,3.799546859561126e-12,3.799546859561128e-08,0.0003799546859561127,3.799546859561128,0.14076746072527488
2761,27830,3.798046945260027e-12,3.7980469452600264e-08,0.00037980469452600265,3.7980469452600265,0.14076333810715175
2762,27840,3.796548091648597e-12,3.796548091648596e-08,0.0003796548091648597,3.796548091648596,0.14075921545359096
2763,27850,3.795050297565596e-12,3.795050297565595e-08,0.0003795050297565596,3.7950502975655955,0.14075509276430834
2764,27860,3.793553561851436e-12,3.7935535618514354e-08,0.0003793553561851437,3.7935535618514358,0.14075097003901935
2765,27870,3.79205788334818e-12,3.7920578833481813e-08,0.0003792057883348181,3.7920578833481806,0.1407468472774395
2766,27880,3.79056326089954e-12,3.7905632608995405e-08,0.00037905632608995415,3.7905632608995408,0.14074272447928393
2767,27890,3.7890696933508726e-12,3.789069693350873e-08,0.0003789069693350872,3.789069693350873,0.1407386016442676
2768,27900,3.787577179549168e-12,3.787577179549169e-08,0.0003787577179549169,3.7875771795491677,0.14073447877210546
2769,27910,3.786085718343064e-12,3.7860857183430644e-08,0.0003786085718343065,3.786085718343064,0.14073035586251198
2770,27920,3.7845953085828256e-12,3.7845953085828236e-08,0.0003784595308582825,3.784595308582825,0.14072623291520175
2771,27930,3.7831059491203485e-12,3.78310594912035e-08,0.00037831059491203487,3.7831059491203485,0.14072210992988893
2772,27940,3.781617638809173e-12,3.781617638809174e-08,0.00037816176388091736,3.7816176388091742,0.1407179869062876
2773,27950,3.780130376504451e-12,3.7801303765044495e-08,0.00037801303765044495,3.7801303765044496,0.1407138638441116
2774,27960,3.778644161062956e-12,3.7786441610629556e-08,0.00037786441610629563,3.778644161062956,0.14070974074307466
2775,27970,3.7771589913430915e-12,3.7771589913430914e-08,0.0003777158991343092,3.777158991343092,0.14070561760289027
2776,27980,3.7756748662048735e-12,3.775674866204875e-08,0.0003775674866204875,3.775674866204875,0.1407014944232717
2777,27990,3.774191784509938e-12,3.774191784509938e-08,0.0003774191784509939,3.7741917845099375,0.140697371203932
2778,28000,3.772709745121524e-12,3.772709745121524e-08,0.00037727097451215237,3.772709745121524,0.1406932479445842
2779,28010,3.771227007067252e-12,3.771227007067252e-08,0.0003771227007067252,3.771227007067252,0.14068905973872767
2780,28020,3.7697453105198975e-12,3.7697453105198976e-08,0.00037697453105198974,3.769745310519898,0.14068487149995712
2781,28030,3.768264654345973e-12,3.768264654345973e-08,0.00037682646543459736,3.7682646543459737,0.14068068322798472
2782,28040,3.766785037413574e-12,3.766785037413574e-08,0.00037667850374135736,3.7667850374135754,0.14067649492252224
2783,28050,3.765306458592413e-12,3.7653064585924136e-08,0.00037653064585924133,3.7653064585924136,0.14067230658328148
2784,28060,3.7638289167537835e-12,3.763828916753785e-08,0.00037638289167537837,3.7638289167537837,0.14066811820997396
2785,28070,3.7623524107705865e-12,3.762352410770586e-08,0.00037623524107705854,3.7623524107705855,0.14066392980231093
2786,28080,3.7608769395173056e-12,3.760876939517305e-08,0.00037608769395173054,3.760876939517305,0.14065974136000362
2787,28090,3.759402501870013e-12,3.7594025018700135e-08,0.0003759402501870013,3.759402501870013,0.1406555528827629
2788,28100,3.757929096706369e-12,3.757929096706369e-08,0.00037579290967063695,3.7579290967063703,0.14065136437029965
2789,28110,3.7564567229056216e-12,3.756456722905621e-08,0.00037564567229056206,3.7564567229056207,0.14064717582232422
2790,28120,3.754985379348582e-12,3.7549853793485806e-08,0.0003754985379348581,3.754985379348582,0.14064298723854707
2791,28130,3.7535150649176594e-12,3.7535150649176586e-08,0.00037535150649176585,3.7535150649176585,0.1406387986186784
2792,28140,3.752045778496816e-12,3.752045778496816e-08,0.0003752045778496816,3.7520457784968153,0.1406346099624281
2793,28150,3.750577518971599e-12,3.750577518971599e-08,0.0003750577518971598,3.7505775189715984,0.14063042126950598
2794,28160,3.749110285229119e-12,3.74911028522912e-08,0.000374911028522912,3.7491102852291203,0.14062623253962167
2795,28170,3.74764407615806e-12,3.7476440761580596e-08,0.0003747644076158059,3.74764407615806,0.1406220437724844
2796,28180,3.7461788906486516e-12,3.7461788906486514e-08,0.0003746178890648652,3.7461788906486535,0.14061785496780355
2797,28190,3.7447147275927015e-12,3.744714727592701e-08,0.0003744714727592702,3.7447147275927013,0.14061366612528792
2798,28200,3.743251585883565e-12,3.743251585883565e-08,0.00037432515858835664,3.743251585883565,0.14060947724464642
2799,28210,3.741788065543257e-12,3.7417880655432565e-08,0.0003741788065543256,3.7417880655432567,0.14060523576011624
2800,28220,3.7403255655179684e-12,3.7403255655179686e-08,0.000374032556551797,3.740325565517969,0.14060099424318054
2801,28230,3.738864084704477e-12,3.7388640847044775e-08,0.00037388640847044776,3.7388640847044776,0.14059675269354732
2802,28240,3.7374036220011006e-12,3.737403622001101e-08,0.00037374036220011003,3.737403622001101,0.14059251111092436
2803,28250,3.735944176307707e-12,3.735944176307708e-08,0.0003735944176307708,3.735944176307708,0.14058826949501932
2804,28260,3.7344857465256986e-12,3.7344857465257005e-08,0.00037344857465257,3.7344857465257,0.1405840278455395
2805,28270,3.733028331558032e-12,3.733028331558032e-08,0.0003733028331558032,3.733028331558032,0.1405797861621922
2806,28280,3.731571930309186e-12,3.731571930309186e-08,0.00037315719303091855,3.7315719303091854,0.1405755444446844
2807,28290,3.730116541685179e-12,3.7301165416851794e-08,0.00037301165416851804,3.7301165416851787,0.14057130269272286
2808,28300,3.7286621645935635e-12,3.728662164593564e-08,0.00037286621645935637,3.7286621645935636,0.14056706090601426
2809,28310,3.7272087979434165e-12,3.727208797943418e-08,0.00037272087979434176,3.7272087979434176,0.14056281908426493
2810,28320,3.725756440645348e-12,3.7257564406453486e-08,0.0003725756440645349,3.7257564406453487,0.14055857722718118
2811,28330,3.724305091611482e-12,3.724305091611482e-08,0.0003724305091611482,3.7243050916114817,0.14055433533446893
2812,28340,3.722854749755471e-12,3.7228547497554704e-08,0.00037228547497554704,3.72285474975547,0.14055009340583408
2813,28350,3.721405413992478e-12,3.721405413992478e-08,0.00037214054139924783,3.7214054139924775,0.14054585144098214
2814,28360,3.7199570832391856e-12,3.719957083239186e-08,0.0003719957083239185,3.7199570832391857,0.14054160943961858
2815,28370,3.7185097564137916e-12,3.718509756413792e-08,0.0003718509756413792,3.718509756413792,0.14053736740144862
2816,28380,3.717063432436001e-12,3.7170634324360016e-08,0.0003717063432436001,3.7170634324360012,0.14053312532617726
2817,28390,3.715618110227022e-12,3.7156181102270216e-08,0.0003715618110227021,3.7156181102270223,0.14052888321350926
2818,28400,3.714173788709573e-12,3.7141737887095734e-08,0.00037141737887095736,3.714173788709573,0.1405246410631492
2819,28410,3.712729064799978e-12,3.7127290647999784e-08,0.00037127290647999785,3.712729064799978,0.1405203458112382
2820,28420,3.711285340606832e-12,3.711285340606832e-08,0.0003711285340606832,3.7112853406068314,0.1405160505274916
2821,28430,3.709842615056118e-12,3.709842615056117e-08,0.0003709842615056118,3.7098426150561177,0.14051175521161316
2822,28440,3.7084008870753194e-12,3.70840088707532e-08,0.000370840088707532,3.7084008870753187,0.14050745986330648
2823,28450,3.706960155593408e-12,3.7069601555934076e-08,0.0003706960155593408,3.7069601555934084,0.14050316448227496
2824,28460,3.7055204195408495e-12,3.70552041954085e-08,0.00037055204195408486,3.7055204195408487,0.14049886906822176
2825,28470,3.704081677849597e-12,3.704081677849596e-08,0.0003704081677849596,3.704081677849597,0.14049457362084986
2826,28480,3.702643929453085e-12,3.7026439294530853e-08,0.0003702643929453085,3.702643929453085,0.14049027813986206
2827,28490,3.701207173286232e-12,3.7012071732862316e-08,0.0003701207173286233,3.7012071732862317,0.1404859826249608
2828,28500,3.699771408285438e-12,3.699771408285439e-08,0.0003699771408285439,3.69977140828544,0.14048168707584854
2829,28510,3.698336633388585e-12,3.6983366333885854e-08,0.00036983366333885864,3.6983366333885854,0.14047739149222752
2830,28520,3.696902847535022e-12,3.696902847535022e-08,0.0003696902847535022,3.696902847535021,0.14047309587379953
2831,28530,3.695470049665565e-12,3.6954700496655664e-08,0.00036954700496655664,3.695470049665565,0.1404688002202664
2832,28540,3.694038238722518e-12,3.694038238722518e-08,0.0003694038238722518,3.6940382387225177,0.1404645045313297
2833,28550,3.692607413649636e-12,3.692607413649637e-08,0.00036926074136496367,3.6926074136496365,0.14046020880669072
2834,28560,3.69117757339214e-12,3.69117757339214e-08,0.00036911775733921393,3.69117757339214,0.1404559130460506
2835,28570,3.68974871689672e-12,3.68974871689672e-08,0.00036897487168967204,3.68974871689672,0.1404516172491103
2836,28580,3.6883208431115184e-12,3.6883208431115187e-08,0.000368832084311152,3.68832084311152,0.14044732141557045
2837,28590,3.686893950986141e-12,3.686893950986141e-08,0.0003686893950986141,3.6868939509861405,0.14044302554513172
2838,28600,3.685468039471639e-12,3.6854680394716386e-08,0.000368546803947164,3.685468039471639,0.1404387296374943
2839,28610,3.684041702233618e-12,3.684041702233618e-08,0.0003684041702233618,3.6840417022336185,0.14043438012331347
2840,28620,3.682616344686291e-12,3.6826163446862916e-08,0.0003682616344686292,3.6826163446862914,0.14043003057792955
2841,28630,3.681191965783846e-12,3.681191965783847e-08,0.0003681191965783846,3.6811919657838463,0.14042568100104205
2842,28640,3.67976856448191e-12,3.6797685644819096e-08,0.000367976856448191,3.6797685644819103,0.14042133139235027
2843,28650,3.678346139737556e-12,3.6783461397375565e-08,0.0003678346139737556,3.678346139737556,0.14041698175155315
2844,28660,3.6769246905093e-12,3.6769246905093e-08,0.00036769246905092996,3.6769246905092996,0.1404126320783496
2845,28670,3.675504215757084e-12,3.675504215757085e-08,0.0003675504215757085,3.6755042157570847,0.14040828237243827
2846,28680,3.674084714442303e-12,3.6740847144423034e-08,0.00036740847144423045,3.6740847144423037,0.1404039326335175
2847,28690,3.672666185527771e-12,3.672666185527772e-08,0.0003672666185527772,3.672666185527772,0.14039958286128554
2848,28700,3.671248627977739e-12,3.67124862797774e-08,0.00036712486279777407,3.67124862797774,0.14039523305544047
2849,28710,3.669832040757887e-12,3.6698320407578865e-08,0.0003669832040757887,3.6698320407578873,0.14039088321567994
2850,28720,3.668416422835314e-12,3.668416422835314e-08,0.00036684164228353145,3.6684164228353136,0.1403865333417017
2851,28730,3.667001773178551e-12,3.667001773178551e-08,0.0003667001773178552,3.667001773178552,0.14038218343320302
2852,28740,3.6655880907575375e-12,3.665588090757537e-08,0.0003665588090757537,3.665588090757538,0.1403778334898811
2853,28750,3.664175374543642e-12,3.6641753745436416e-08,0.0003664175374543642,3.6641753745436416,0.1403734835114329
2854,28760,3.662763623509644e-12,3.6627636235096435e-08,0.0003662763623509644,3.6627636235096435,0.14036913349755514
2855,28770,3.6613528366297304e-12,3.66135283662973e-08,0.000366135283662973,3.6613528366297303,0.1403647834479444
2856,28780,3.6599430128795135e-12,3.659943012879512e-08,0.00036599430128795126,3.659943012879512,0.14036043336229698
2857,28790,3.658534151235993e-12,3.658534151235993e-08,0.00036585341512359936,3.6585341512359935,0.140356083240309
2858,28800,3.657126250677598e-12,3.657126250677599e-08,0.00036571262506775984,3.6571262506776,0.14035173308167634
